Motif Name,New Symbol,Entrez ID
Lbx2.1,LBX2,85474
LBX2_homeodomain_DBD_dimeric_13_1,LBX2,85474
LBX2_homeodomain_DBD_monomeric_10_1,LBX2,85474
V$LBX2_01_M01401,LBX2,85474
SCRT2_C2H2_DBD_monomeric_13_1,SCRT2,85508
HSFY2_HSF_DBD_dimeric_9_1,HSFY2,86614
HSFY2_HSF_DBD_dimer-of-dimers_15_1,HSFY2,86614
Lhx4.1,LHX4,89884
Lhx4_homeodomain_DBD_monomeric_8_1,LHX4,89884
V$LHX4_01_M01421,LHX4,89884
V$ZEC_01_M01081,ZEC,89887
TGIF2LX_MEIS_full_dimeric_12_1,TGIF2LX,90316
CREB3L1_bZIP_full_dimeric_12_1,CREB3L1,90993
CREB3L1_bZIP_full_dimeric_14_1,CREB3L1,90993
Isx.1,ISX,91464
ISX_homeodomain_DBD_dimeric_13_1,ISX,91464
ISX_homeodomain_full_monomeric_8_1,ISX,91464
V$ISX_01_M01331,ISX,91464
V$CHCH_01_M00986,CHCH,91612
Foxq1_MA0040.1,FOXQ1,94234
V$HFH1_01_M00129,HFH1,94234
V$HEN1_01_M00068,HEN1,113802
V$HEN1_02_M00058,HEN1,113802
Osr2.1,OSR2,116039
Osr2.2,OSR2,116039
V$OSR2_03_M02785,OSR2,116039
V$OSR2_04_M02889,OSR2,116039
OLIG1_bHLH_DBD_dimeric_10_1,OLIG1,116448
V$GM497_04_M02864,GM497,118611
Dbx1.1,DBX1,120237
V$DBX1_01_M01483,DBX1,120237
Spic.1,SPIC,121599
SPIC_ETS_full_monomeric_14_1,SPIC,121599
V$SPIC_01_M02042,SPIC,121599
V$SPIC_02_M02077,SPIC,121599
JDP2_bZIP_full_dimeric_12_1,JDP2,122953
JDP2_bZIP_full_dimeric_9_1,JDP2,122953
Jundm2.1,JUNDM2,122953
Dmbx1.1,DMBX1,127343
DMBX1_homeodomain_DBD_monomeric_10_1,DMBX1,127343
BHLHE23_bHLH_DBD_dimeric_10_1,BHLHE23,128408
Osr1.1,OSR1,130497
Osr1.2,OSR1,130497
V$OSR1_03_M02784,OSR1,130497
V$OSR1_04_M02888,OSR1,130497
V$REX1_01_M01695,REX1,132625
V$REX1_02_M01696,REX1,132625
V$REX1_03_M01744,REX1,132625
Nobox_MA0125.1,NOBOX,135935
V$OG2_01_M01162,OG2,135935
V$OG2_02_M01441,OG2,135935
Og2x.1,OG2X,135935
KLF14_C2H2_DBD_monomeric_14_1,KLF14,136259
V$NKX26_01_M01322,NKX26,137814
Nkx2-6.1,NKX2-6,137814
Hdx.1,HDX,139324
V$HDX_01_M01333,HDX,139324
Gata5.1,GATA5,140628
Gata5.2,GATA5,140628
GATA5_GATA_DBD_monomeric_8_1,GATA5,140628
V$GATA5_03_M02756,GATA5,140628
V$GATA5_04_M02860,GATA5,140628
V$GATA5_Q4_M02006,GATA5,140628
V$HNF1_01_M00132,HNF1,142410
V$HNF1_02_M01379,HNF1,142410
V$HNF1_C_M00206,HNF1,142410
V$HNF1_Q6_01_M01011,HNF1,142410
V$HNF1_Q6_M00790,HNF1,142410
E2F7_E2F_DBD_dimeric_14_1,E2F7,144455
Gsc.1,GSC,145258
GSC_homeodomain_full_monomeric_10_1,GSC,145258
V$GSC_01_M01428,GSC,145258
ZNF524_C2H2_full_dimeric_12_1,ZNF524,147807
ZNF524_C2H2_full_monomeric_14_1,ZNF524,147807
ZNF784_C2H2_full_monomeric_10_1,ZNF784,147808
GLIS1_C2H2_DBD_monomeric_16_1,GLIS1,148979
Irx2.1,IRX2,153572
IRX2_homeodomain_DBD_dimeric_12_1,IRX2,153572
V$IRX2_01_M01405,IRX2,153572
V$NKX63_01_M01470,NKX63,157848
Nkx6-3.1,NKX6-3,157848
RHOXF1_homeodomain_full_dimeric_9_1,RHOXF1,158800
RHOXF1_homeodomain_full_monomeric_8_1,RHOXF1,158800
V$NKX23_01_M01457,NKX23,159296
Nkx2-3.1,NKX2-3,159296
NKX2-3_homeodomain_full_monomeric_10_1,NKX2-3,159296
ZBTB49_C2H2_DBD_monomeric_17_1,ZBTB49,166793
OLIG3_bHLH_DBD_dimeric_10_1,OLIG3,167826
BHLHA15_bHLH_DBD_dimeric_10_1,BHLHA15,168620
GLIS3_C2H2_DBD_monomeric_14_1,GLIS3,169792
V$ZNF515_01_M01231,ZNF515,169792
Arx.1,ARX,170302
Arx_homeodomain_DBD_dimeric_13_1,ARX,170302
V$ARX_01_M01423,ARX,170302
V$ARX_02_M02945,ARX,170302
Gsh2.1,GSH2,170825
V$GSH2_01_M01326,GSH2,170825
GSX2_homeodomain_DBD_monomeric_10_1,GSX2,170825
V$CIZ_01_M00734,CIZ,171017
V$STRA13_01_M00985,STRA13,201254
ZBTB7C_C2H2_full_monomeric_12_1,ZBTB7C,201501
Gm397.1,GM397,201516
Gm397.2,GM397,201516
V$GM397_03_M02760,GM397,201516
V$ZSCAN4_03_M02838,ZSCAN4,201516
V$ZSCAN4_04_M02942,ZSCAN4,201516
Zscan4.1,ZSCAN4,201516
Zscan4.2,ZSCAN4,201516
ZSCAN4_C2H2_full_monomeric_15_1,ZSCAN4,201516
GSX1_homeodomain_DBD_monomeric_10_1,GSX1,219409
V$ZBTB12_03_M02824,ZBTB12,221527
V$ZBTB12_04_M02928,ZBTB12,221527
Zbtb12.1,ZBTB12,221527
Zbtb12.2,ZBTB12,221527
SP8_C2H2_DBD_monomeric_12_1,SP8,221833
Foxk1.1,FOXK1,221937
Foxk1.2,FOXK1,221937
Foxk1_forkhead_DBD_monomeric_7_1,FOXK1,221937
FOXK1_forkhead_DBD_putatively-multimeric_10_1,FOXK1,221937
Foxk1_forkhead_DBD_putatively-multimeric_11_1,FOXK1,221937
V$FOXK1_03_M02752,FOXK1,221937
V$FOXK1_04_M02856,FOXK1,221937
Bcl6b.1,BCL6B,255877
Bcl6b.2,BCL6B,255877
BCL6B_C2H2_DBD_monomeric_17_1,BCL6B,255877
V$BCL6B_03_M02740,BCL6B,255877
V$BCL6B_04_M02844,BCL6B,255877
V$ZFP740_03_M02834,ZFP740,283337
V$ZFP740_04_M02938,ZFP740,283337
Zfp740.1,ZFP740,283337
Zfp740.2,ZFP740,283337
Zfp740_C2H2_DBD_monomeric_10_1,ZFP740,283337
ZNF740_C2H2_full_monomeric_10_1,ZNF740,283337
V$CHX10_01_M00437,CHX10,338917
VSX2_homeodomain_DBD_monomeric_8_1,VSX2,338917
Tcfap2e.1,TCFAP2E,339488
Tcfap2e.2,TCFAP2E,339488
V$TCFAP2E_03_M02822,TCFAP2E,339488
V$TCFAP2E_04_M02926,TCFAP2E,339488
Uncx_homeodomain_DBD_dimeric_13_1,UNCX,340260
Uncx_homeodomain_DBD_monomeric_8_1,UNCX,340260
Uncx4.1,UNCX4,340260
V$UNCX4.1_01_M01458,UNCX4,340260
Hmx3.1,HMX3,340784
HMX3_homeodomain_DBD_monomeric_11_1,HMX3,340784
V$HMX3_02_M01413,HMX3,340784
Barhl2.1,BARHL2,343472
BARHL2_homeodomain_full_dimeric_16_1,BARHL2,343472
BARHL2_homeodomain_full_monomeric_10_1,BARHL2,343472
V$BARHL2_01_M01446,BARHL2,343472
FIGLA_bHLH_DBD_dimeric_10_1,FIGLA,344018
NOTO_homeodomain_DBD_monomeric_10_1,NOTO,344022
Evx2.1,EVX2,344191
EVX2_homeodomain_DBD_monomeric_10_1,EVX2,344191
V$EVX2_01_M01386,EVX2,344191
ZNF713_C2H2_full_monomeric_17_1,ZNF713,349075
HES5_bHLH_DBD_dimeric_12_1,HES5,388585
V$LMAF_Q2_M01139,LMAF,389692
V$MAFA_Q4_01_M01709,MAFA,389692
V$NKX12_01_M01427,NKX12,390010
Nkx1-2.1,NKX1-2,390010
Bsx.1,BSX,390259
BSX_homeodomain_DBD_monomeric_8_1,BSX,390259
V$BSX_01_M01442,BSX,390259
ONECUT3_CUT_DBD_monomeric_14_1,ONECUT3,390874
Gm4881.1,GM4881,390937
V$YY2_M01694,YY2,404281
YY2_C2H2_full_dimeric_12_1,YY2,404281
YY2_C2H2_full_monomeric_11_1,YY2,404281
Lhx8.1,LHX8,431707
Lhx8_homeodomain_DBD_dimeric_12_1,LHX8,431707
Lhx8_homeodomain_DBD_dimeric_18_1,LHX8,431707
Lhx8_homeodomain_DBD_monomeric_8_1,LHX8,431707
V$LHX8_01_M01440,LHX8,431707
Dbx2.1,DBX2,440097
V$DBX2_01_M01360,DBX2,440097
DPRX_homeodomain_DBD_monomeric_10_1,DPRX,503834
DPRX_homeodomain_DBD_monomeric_11_1,DPRX,503834
DUXA_homeodomain_DBD_dimeric_13_1,DUXA,503835
ATF4_bZIP_DBD_dimeric_13_1,ATF4,643159
Atf4_bZIP_DBD_dimeric_14_1,ATF4,643159
V$ATF4_Q2_M00514,ATF4,643159
V$ATF4_Q6_M01864,ATF4,643159
DRGX_homeodomain_DBD_dimeric_13_1,DRGX,644168
V$IK_Q5_M01169,IK,644456
V$NKX24_01_M01350,NKX24,644524
Nkx2-4.1,NKX2-4,644524
FOXO6_forkhead_DBD_dimeric_14_1,FOXO6,100132074
FOXO6_forkhead_DBD_monomeric_7_1,FOXO6,100132074
FOXO6_forkhead_DBD_putatively-multimeric_14_1,FOXO6,100132074
V$ZBED6_01_M01598,ZBED6,100381270
